employee_id,department_key,salary_key,tenure_bucket_key,performance_cluster_key,exit_archetype_key,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,workload_intensity_idx,is_overworked,is_underutilized,hours_per_project,eval_satisfaction_gap,is_unhappy_star,is_comfortable_underperformer,is_critical_tenure_window,stagnation_flag,risk_score_raw,low_exit_barrier_flag,satisfaction_x_evaluation,is_project_extreme,is_hours_ceiling,churn_probability,risk_band,is_flight_risk,is_high_performer,risk_quadrant,behavior_cluster,shap_main_driver_feature,shap_main_driver_value,shap_driver_direction,simulated_monthly_salary_eur,simulated_annual_salary_eur,simulated_replacement_cost_pct,simulated_replacement_cost_eur,simulated_retention_action_cost_eur
8883,3,2,3,3,2,0.25,0.45,3,228,5,0,0,0,0.5820276497695852,0,0,76.0,0.2,0,0,1,1,0.7746082949308757,0,0.1125,0,0,0.1338772624731063,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,is_project_extreme,-1.0812054872512815,Reduces exit risk,4179.63,50155.52,0.95,47647.74,6018.66
8884,3,3,2,3,3,0.93,0.99,4,209,3,1,0,0,0.622811059907834,0,0,52.25,0.0599999999999999,0,0,0,0,0.2148433179723501,0,0.9207,0,0,0.0003751516633201,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-2.3824169635772705,Reduces exit risk,7536.12,90433.45,1.8,162780.21,10852.01
8885,3,2,1,3,2,0.5,0.54,5,173,2,0,0,0,0.6361751152073734,0,0,34.6,0.04,0,0,0,0,0.390852534562212,0,0.27,0,0,0.0189706161618232,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.9422733783721924,Reduces exit risk,4355.54,52266.46,0.95,49653.14,6271.98
8886,4,2,1,3,3,0.68,0.71,4,206,2,0,0,0,0.6179723502304147,0,0,51.5,0.0299999999999999,0,0,0,0,0.3133917050691244,0,0.4828,0,0,0.0124267637729644,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-0.9198344349861144,Reduces exit risk,4207.68,50492.2,1.15,58066.03,6059.06
8887,4,2,1,3,3,0.62,0.87,3,151,2,1,0,0,0.4578341013824885,0,0,50.333333333333336,0.25,0,0,0,0,0.2893502304147465,0,0.5394,0,0,0.0051561975851655,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-1.0032819509506226,Reduces exit risk,3762.18,45146.17,1.15,51918.1,5417.54
8888,4,3,3,3,3,0.99,0.54,4,196,4,1,0,0,0.6018433179723501,0,0,49.0,-0.4499999999999999,0,0,1,1,0.484552995391705,0,0.5346000000000001,0,0,0.0004317508428357,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-2.2993860244750977,Reduces exit risk,6081.98,72983.81,1.6,116774.1,8758.06
8889,4,2,1,3,2,0.93,0.52,3,229,2,1,0,0,0.5836405529953917,0,0,76.33333333333333,-0.41,0,0,0,0,0.2030921658986175,0,0.4836,0,0,0.0002199173177359,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-2.372964859008789,Reduces exit risk,4199.44,50393.34,0.95,47873.67,6047.2
8890,10,3,3,5,1,0.2,0.75,3,235,4,0,0,0,0.5933179723502304,0,0,78.33333333333333,0.55,1,0,1,1,0.7979953917050692,0,0.15,0,0,0.0124295847490429,Low (0-25%),0,1,Q3 - Stable / High Performer,Unhappy Star,salary_rank,-1.3466347455978394,Reduces exit risk,8002.6,96031.22,1.8,172856.2,11523.75
8891,10,1,2,3,2,0.58,0.61,4,200,3,0,0,0,0.6082949308755761,0,0,50.0,0.03,0,0,0,0,0.3504884792626728,0,0.3537999999999999,0,0,0.0381039530038833,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.893027663230896,Reduces exit risk,3427.09,41125.07,0.55,22618.79,4935.01
8892,10,2,3,3,3,0.94,0.76,4,261,6,0,0,0,0.7066820276497696,0,0,65.25,-0.1799999999999999,0,0,1,1,0.5360046082949309,0,0.7143999999999999,0,0,0.1046012863516807,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-2.366114616394043,Reduces exit risk,5586.7,67040.39,1.15,77096.45,8044.85
8893,10,2,2,3,2,0.18,0.54,4,165,3,0,0,0,0.5518433179723502,0,0,41.25,0.36,0,0,0,0,0.4935529953917051,0,0.0972,0,0,0.0318804010748863,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,is_project_extreme,-1.393893122673035,Reduces exit risk,4716.01,56592.12,0.95,53762.51,6791.05
8894,10,2,3,3,2,0.18,0.62,3,165,4,0,0,0,0.4804147465437788,0,0,55.0,0.44,0,0,1,1,0.7721244239631337,0,0.1115999999999999,0,0,0.0923722684383392,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,is_project_extreme,-1.1623296737670898,Reduces exit risk,5402.46,64829.53,0.95,61588.05,7779.54
8895,10,2,1,3,3,0.7,0.74,5,255,2,0,0,0,0.7684331797235023,0,0,51.0,0.04,0,0,0,0,0.3505299539170507,0,0.518,0,0,0.0397623665630817,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.9600034356117249,Reduces exit risk,5182.59,62191.13,1.15,71519.8,7462.94
8896,10,1,3,3,3,0.93,0.92,5,185,5,0,0,0,0.6555299539170507,0,0,37.0,-0.01,0,0,1,1,0.5246589861751152,0,0.8556,0,0,0.0619031153619289,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-2.945830106735229,Reduces exit risk,3855.31,46263.67,0.75,34697.75,5551.64
8897,10,1,2,3,2,0.5,0.76,4,229,3,1,0,0,0.6550691244239631,0,0,57.25,0.26,0,0,0,0,0.3965207373271889,0,0.38,0,0,0.0076033072546124,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-1.1016777753829956,Reduces exit risk,3649.14,43789.7,0.75,32842.27,5254.76
8898,10,1,2,3,2,0.54,0.71,3,153,3,0,0,0,0.4610599078341013,0,0,51.0,0.1699999999999999,0,0,0,0,0.3223179723502304,0,0.3834,0,0,0.0173149611800909,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-0.9829264283180236,Reduces exit risk,3734.35,44812.15,0.75,33609.11,5377.46
8899,10,1,1,3,2,0.74,0.63,4,238,2,0,0,0,0.6695852534562212,0,0,59.5,-0.1099999999999999,0,0,0,0,0.3048755760368664,0,0.4662,0,0,0.0122740035876631,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.1233195066452026,Reduces exit risk,3382.43,40589.13,0.55,22324.02,4870.7
8900,10,1,1,3,2,0.66,0.67,3,199,2,0,0,0,0.5352534562211981,0,0,66.33333333333333,0.01,0,0,0,0,0.2965760368663594,0,0.4422,0,0,0.0099460212513804,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.0179474353790283,Reduces exit risk,3228.74,38744.93,0.55,21309.71,4649.39
8901,9,1,1,3,3,0.61,0.87,3,185,2,1,0,0,0.5126728110599078,0,0,61.66666666666666,0.26,0,0,0,0,0.3098018433179723,0,0.5307,0,0,0.0040563545189797,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,Work_accident,-1.117549180984497,Reduces exit risk,2391.67,28700.0,0.75,21525.0,3444.0
8902,9,1,3,3,3,0.74,0.98,3,196,6,1,0,0,0.5304147465437787,0,0,65.33333333333333,0.24,0,0,1,1,0.5631244239631337,0,0.7252,0,0,0.2903301119804382,Moderate (25-50%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,1.173696517944336,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
8903,9,1,3,3,2,0.48,0.51,4,201,4,0,0,0,0.6099078341013825,0,0,50.25,0.03,0,0,1,1,0.6909723502304148,1,0.2448,0,0,0.1348785609006881,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,is_project_extreme,-0.8724552392959595,Reduces exit risk,2391.67,28700.0,0.55,15785.0,3444.0
8904,9,1,1,3,3,0.65,0.84,3,189,2,1,0,0,0.5191244239631336,0,0,63.0,0.1899999999999999,0,0,0,0,0.2957373271889401,0,0.546,0,0,0.0011859111255034,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-1.0561212301254272,Reduces exit risk,2391.67,28700.0,0.75,21525.0,3444.0
8905,9,1,3,3,2,0.94,0.49,2,250,5,0,0,0,0.5460829493087558,0,0,125.0,-0.4499999999999999,0,0,1,1,0.4878248847926267,0,0.4605999999999999,1,0,0.0032717150170356,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-3.949438333511353,Reduces exit risk,2440.4,29284.79,0.55,16106.63,3514.17
8906,9,3,1,3,3,0.91,0.79,4,254,2,0,0,0,0.6953917050691244,0,0,63.5,-0.12,0,0,0,0,0.2446175115207373,0,0.7189000000000001,0,0,0.0027308056596666,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-2.0901150703430176,Reduces exit risk,5029.36,60352.27,1.8,108634.09,7242.27
8907,9,1,2,3,3,0.87,0.65,3,212,3,1,0,0,0.556221198156682,0,0,70.66666666666667,-0.2199999999999999,0,0,0,0,0.2188663594470046,0,0.5655,0,0,0.000681486679241,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-2.133065938949585,Reduces exit risk,2391.67,28700.0,0.55,15785.0,3444.0
8908,9,1,3,5,1,0.23,0.79,5,196,5,1,0,0,0.6732718894009216,0,0,39.2,0.56,1,0,1,1,0.8099815668202766,1,0.1817,0,0,0.0082916533574461,Low (0-25%),0,1,Q3 - Stable / High Performer,Unhappy Star,satisfaction_level,-1.3904881477355957,Reduces exit risk,2391.67,28700.0,0.75,21525.0,3444.0
8909,9,1,2,3,2,0.4,0.73,4,146,3,0,0,0,0.5211981566820276,0,0,36.5,0.3299999999999999,0,0,0,0,0.3963594470046082,0,0.292,0,0,0.1642808616161346,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,is_project_extreme,-0.991998553276062,Reduces exit risk,2391.67,28700.0,0.75,21525.0,3444.0
8910,9,1,2,3,3,0.68,0.85,3,250,3,0,0,0,0.6175115207373272,0,0,83.33333333333333,0.1699999999999999,0,0,0,0,0.3132534562211981,0,0.5780000000000001,0,0,0.0200144462287426,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-0.8478906154632568,Reduces exit risk,2391.67,28700.0,0.75,21525.0,3444.0
8911,9,3,1,3,3,0.95,0.88,3,266,2,1,0,0,0.6433179723502304,0,0,88.66666666666667,-0.0699999999999999,0,0,0,0,0.2129953917050691,0,0.836,0,0,0.0002622535685077,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-2.1734061241149902,Reduces exit risk,5205.65,62467.8,1.8,112442.04,7496.14
8912,10,1,1,3,3,0.63,0.96,4,133,2,0,0,0,0.5002304147465437,0,0,33.25,0.3299999999999999,0,0,0,0,0.2980691244239631,0,0.6048,0,0,0.018275186419487,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.1402146816253662,Reduces exit risk,3088.89,37066.66,0.75,27800.0,4448.0
8913,10,1,2,3,2,0.47,0.53,4,181,3,0,0,0,0.5776497695852534,0,0,45.25,0.06,0,0,0,0,0.385294930875576,0,0.2491,0,0,0.0585449896752834,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,is_project_extreme,-0.9952978491783142,Reduces exit risk,3198.55,38382.64,0.55,21110.45,4605.92
8914,10,1,3,2,2,0.2,0.5,6,282,6,1,0,0,0.883410138248848,1,0,47.0,0.3,0,0,1,1,0.8850230414746545,1,0.1,1,1,0.0166085753589868,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Overworked (Burnout),time_spend_company,-1.919233441352844,Reduces exit risk,3753.94,45047.28,0.55,24776.0,5405.67
8915,5,3,1,3,3,0.72,0.84,2,173,2,1,0,0,0.421889400921659,0,0,86.5,0.12,0,0,0,0,0.2385668202764977,0,0.6048,1,0,0.002488131634891,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.307128667831421,Reduces exit risk,13958.7,167504.46,1.8,301508.03,20100.54
8916,1,1,1,3,2,0.56,0.57,5,237,2,0,0,0,0.7394009216589862,0,0,47.4,0.0099999999999998,0,0,0,0,0.3978202764976958,0,0.3192,0,0,0.0377454608678817,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.9440889954566956,Reduces exit risk,4186.56,50238.76,0.55,27631.32,6028.65
8917,1,2,1,3,3,0.7,0.74,3,202,2,0,0,0,0.5400921658986175,0,0,67.33333333333333,0.04,0,0,0,0,0.2820276497695853,0,0.518,0,0,0.0126813575625419,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-0.9759491682052612,Reduces exit risk,6428.65,77143.82,1.15,88715.39,9257.26
8918,1,3,1,3,3,0.59,0.82,3,162,2,0,0,0,0.4755760368663594,0,0,54.0,0.2299999999999999,0,0,0,0,0.3066728110599078,0,0.4837999999999999,0,0,0.003526049433276,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,salary_rank,-1.2697296142578125,Reduces exit risk,10266.52,123198.21,1.8,221756.78,14783.79
8919,1,2,2,3,3,0.78,0.96,3,248,3,0,0,0,0.6142857142857143,0,0,82.66666666666667,0.1799999999999999,0,0,0,0,0.2722857142857143,0,0.7488,0,0,0.0083467941731214,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.130966067314148,Reduces exit risk,6242.26,74907.1,1.15,86143.16,8988.85
8920,1,3,2,3,2,0.62,0.64,3,165,3,0,0,0,0.4804147465437788,0,0,55.0,0.02,0,0,0,0,0.2961244239631336,0,0.3968,0,0,0.0016726346220821,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,salary_rank,-1.1423569917678833,Reduces exit risk,9453.8,113445.6,1.6,181512.96,13613.47
8921,7,2,1,3,2,0.71,0.61,2,216,2,0,0,0,0.4912442396313364,0,0,108.0,-0.0999999999999999,0,0,0,0,0.2633732718894009,0,0.4331,1,0,0.0039731604047119,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.5496015548706057,Reduces exit risk,5712.61,68551.27,0.95,65123.71,8226.15
8922,7,2,3,1,2,0.72,0.45,4,143,6,0,0,0,0.5163594470046082,0,0,35.75,-0.2699999999999999,0,1,1,1,0.5669078341013825,0,0.324,0,0,0.0337490439414978,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Comfortable / Low Performer,risk_score_raw,0.7190536856651306,Increases exit risk,6126.71,73520.55,0.95,69844.52,8822.47
8923,7,2,2,3,3,0.76,0.77,3,254,3,0,0,0,0.623963133640553,0,0,84.66666666666667,0.01,0,0,0,0,0.2831889400921659,0,0.5852,0,0,0.005088341422379,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.7737181782722473,Reduces exit risk,5922.87,71074.44,1.15,81735.61,8528.93
8924,7,2,2,3,2,0.83,0.56,3,186,3,0,0,0,0.5142857142857142,0,0,62.0,-0.2699999999999999,0,0,0,0,0.2222857142857143,0,0.4648,0,0,0.0013658901443704,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-2.0711894035339355,Reduces exit risk,5726.59,68719.05,0.95,65283.1,8246.29
8925,1,2,3,3,3,0.92,0.99,4,245,4,0,0,0,0.6808755760368663,0,0,61.25,0.0699999999999999,0,0,1,1,0.5362626728110599,0,0.9108,0,0,0.0799886584281921,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,time_spend_company,-1.5877307653427124,Reduces exit risk,5981.05,71772.63,1.15,82538.52,8612.72
8926,2,2,2,3,3,0.67,0.77,3,157,3,0,0,0,0.4675115207373271,0,0,52.333333333333336,0.0999999999999999,0,0,0,0,0.2722534562211981,0,0.5159,0,0,0.0058708381839096,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.2060104608535769,Reduces exit risk,6037.11,72445.37,1.15,83312.18,8693.44
8927,2,2,2,3,2,0.56,0.45,3,184,3,0,0,0,0.5110599078341014,0,0,61.333333333333336,-0.11,0,0,0,0,0.3293179723502304,0,0.252,0,0,0.0081125060096383,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.088943600654602,Reduces exit risk,5796.52,69558.24,0.95,66080.33,8346.99
8928,2,2,2,3,3,0.91,0.63,4,210,3,0,0,0,0.6244239631336406,0,0,52.5,-0.28,0,0,0,0,0.2233271889400921,0,0.5733,0,0,0.0008113253861665,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-2.083415508270264,Reduces exit risk,5629.09,67549.13,0.95,64171.67,8105.9
8929,2,3,1,3,3,0.56,0.86,4,137,2,1,0,0,0.5066820276497696,0,0,34.25,0.2999999999999999,0,0,0,0,0.3280046082949308,0,0.4816,0,0,0.00422058487311,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,salary_rank,-1.2259881496429443,Reduces exit risk,8955.63,107467.58,1.8,193441.64,12896.11
8930,2,1,1,3,3,0.72,0.95,3,145,2,0,0,0,0.4481566820276497,0,0,48.333333333333336,0.2299999999999999,0,0,0,0,0.2464470046082949,0,0.6839999999999999,0,0,0.0054774973541498,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.8549600839614868,Reduces exit risk,3714.17,44570.04,0.75,33427.53,5348.4
8931,6,2,2,3,3,0.56,0.86,4,181,3,0,0,0,0.5776497695852534,0,0,45.25,0.2999999999999999,0,0,0,0,0.349294930875576,0,0.4816,0,0,0.0521586388349533,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,is_project_extreme,-0.8519927859306335,Reduces exit risk,4810.91,57730.94,1.15,66390.58,6927.71
8932,8,2,2,3,3,0.92,0.56,3,174,3,0,0,0,0.4949308755760369,0,0,58.0,-0.36,0,0,0,0,0.180479262672811,0,0.5152000000000001,0,0,0.0007219383260235,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.969334363937378,Reduces exit risk,3696.55,44358.65,0.95,42140.72,5323.04
8933,3,2,2,3,3,0.74,0.88,5,183,3,1,0,0,0.6523041474654379,0,0,36.6,0.14,0,0,0,0,0.2996912442396313,0,0.6512,0,0,0.0057326462119817,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.368193745613098,Reduces exit risk,4047.29,48567.43,1.15,55852.54,5828.09
8934,9,2,3,3,3,0.88,0.84,4,171,4,1,0,0,0.5615207373271889,0,0,42.75,-0.04,0,0,1,1,0.5164562211981567,0,0.7392,0,0,0.0087038353085517,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,Work_accident,-0.9761317372322084,Reduces exit risk,3152.56,37830.72,1.15,43505.33,4539.69
8935,10,2,1,3,3,0.69,0.72,2,190,2,0,0,0,0.4493087557603686,0,0,95.0,0.03,0,0,0,0,0.2587926267281106,0,0.4967999999999999,1,0,0.0269061494618654,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.2079010009765625,Reduces exit risk,5492.17,65906.02,1.15,75791.92,7908.72
8936,5,2,2,3,3,0.87,0.78,4,142,3,0,0,0,0.5147465437788018,0,0,35.5,-0.0899999999999999,0,0,0,0,0.2064239631336405,0,0.6786,0,0,0.0039941994473338,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.920623779296875,Reduces exit risk,8871.99,106463.91,1.15,122433.5,12775.67
8937,6,2,2,3,2,0.98,0.5,3,198,3,0,0,0,0.5336405529953917,0,0,66.0,-0.48,0,0,0,0,0.1680921658986175,0,0.49,0,0,0.0001474313467042,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-3.196351289749145,Reduces exit risk,4117.68,49412.13,0.95,46941.52,5929.46
8938,6,2,2,3,3,0.9,0.61,3,185,3,0,0,0,0.5126728110599078,0,0,61.66666666666666,-0.29,0,0,0,0,0.1938018433179723,0,0.549,0,0,0.0013282361906021,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.6079670190811155,Reduces exit risk,4937.66,59251.88,0.95,56289.29,7110.23
8939,6,2,2,3,3,0.49,0.87,4,171,3,1,0,0,0.5615207373271889,0,0,42.75,0.38,0,0,0,0,0.3724562211981567,0,0.4263,0,0,0.0019635770004242,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,Work_accident,-1.0297013521194458,Reduces exit risk,4937.13,59245.54,1.15,68132.37,7109.46
8940,8,3,2,3,2,0.78,0.57,4,264,3,0,0,0,0.7115207373271889,0,0,66.0,-0.21,0,0,0,0,0.3014562211981566,0,0.4446,0,0,0.0058597107417881,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-0.8887419104576111,Reduces exit risk,6009.17,72110.02,1.6,115376.03,8653.2
8941,8,1,2,3,3,0.58,0.98,3,175,3,0,0,0,0.4965437788018433,0,0,58.333333333333336,0.4,0,0,0,0,0.316963133640553,0,0.5683999999999999,0,0,0.0111531652510166,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.9071213006973268,Reduces exit risk,2391.67,28700.0,0.75,21525.0,3444.0
8942,8,1,1,3,3,0.91,0.88,5,210,2,1,0,0,0.695852534562212,0,0,42.0,-0.03,0,0,0,0,0.2447557603686636,0,0.8008000000000001,0,0,0.0075057484209537,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.7841259241104126,Reduces exit risk,2688.8,32265.65,0.75,24199.24,3871.88
8943,8,1,2,3,3,0.92,0.75,4,212,3,0,0,0,0.6276497695852534,0,0,53.0,-0.17,0,0,0,0,0.220294930875576,0,0.6900000000000001,0,0,0.0027698576450347,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.989289402961731,Reduces exit risk,2932.45,35189.44,0.75,26392.08,4222.73
8944,8,3,1,3,2,0.36,0.66,4,97,2,0,0,0,0.4421658986175115,0,0,24.25,0.3,0,0,0,0,0.3886497695852534,0,0.2376,0,0,0.0076946639455854,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,average_montly_hours,-2.6030914783477783,Reduces exit risk,6960.8,83529.59,1.6,133647.34,10023.55
8945,8,1,2,3,2,0.55,0.53,4,214,3,0,0,0,0.6308755760368663,0,0,53.5,-0.02,0,0,0,0,0.3692626728110598,0,0.2915,0,0,0.0153490826487541,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.0191795825958252,Reduces exit risk,2603.88,31246.5,0.55,17185.58,3749.58
8946,8,1,2,3,3,0.95,0.96,4,244,3,0,0,0,0.6792626728110599,0,0,61.0,0.01,0,0,0,0,0.2237788018433179,0,0.912,0,0,0.0005605584592558,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-2.8008077144622803,Reduces exit risk,3036.23,36434.79,0.75,27326.09,4372.17
8947,8,1,2,3,2,0.5,0.67,3,246,3,0,0,0,0.6110599078341014,0,0,82.0,0.17,0,0,0,0,0.3833179723502304,0,0.335,0,0,0.0303784683346748,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.9010907411575316,Reduces exit risk,2391.67,28700.0,0.55,15785.0,3444.0
8948,8,3,3,3,2,0.42,0.73,3,115,6,0,0,0,0.3997695852534562,0,0,38.333333333333336,0.31,0,0,1,1,0.6519308755760369,0,0.3066,0,0,0.0004810344253201,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,average_montly_hours,-2.684810161590576,Reduces exit risk,6645.66,79747.95,1.8,143546.31,9569.75
8949,8,1,3,3,3,0.75,0.68,3,237,5,0,0,0,0.5965437788018433,0,0,79.0,-0.0699999999999999,0,0,1,1,0.578963133640553,1,0.51,0,0,0.3775261044502258,Moderate (25-50%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,time_spend_company,0.9452635049819946,Increases exit risk,2770.14,33241.71,0.55,18282.94,3989.01
8950,8,1,3,3,3,0.88,0.7,4,146,4,0,0,0,0.5211981566820276,0,0,36.5,-0.18,0,0,1,1,0.5043594470046083,0,0.616,0,0,0.0504252687096595,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.815021812915802,Reduces exit risk,2987.55,35850.58,0.75,26887.94,4302.07
8951,8,1,3,3,2,0.53,0.63,5,159,4,0,0,0,0.6135944700460829,0,0,31.8,0.0999999999999999,0,0,1,1,0.6720783410138249,1,0.3339,0,0,0.1321433037519455,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,0.8047688007354736,Increases exit risk,3012.02,36144.25,0.55,19879.34,4337.31
8952,8,1,2,1,2,0.84,0.4,4,246,3,0,0,0,0.6824884792626729,0,0,61.5,-0.4399999999999999,0,1,0,0,0.2687465437788018,0,0.336,0,0,0.0022667893208563,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Comfortable / Low Performer,eval_satisfaction_gap,-1.7450613975524902,Reduces exit risk,2904.73,34856.71,0.55,19171.19,4182.81
8953,8,1,2,3,3,0.49,0.93,3,226,3,0,0,0,0.5788018433179724,0,0,75.33333333333333,0.44,0,0,0,0,0.3776405529953917,0,0.4557,0,0,0.0252341832965612,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-1.0256372690200806,Reduces exit risk,2524.79,30297.53,0.75,22723.15,3635.7
8954,8,1,2,3,3,0.71,0.91,3,261,3,0,0,0,0.6352534562211981,0,0,87.0,0.2,0,0,0,0,0.3065760368663595,0,0.6461,0,0,0.0148765295743942,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-0.9826573133468628,Reduces exit risk,2889.63,34675.51,0.75,26006.63,4161.06
8955,8,1,1,3,3,0.83,0.64,4,242,2,0,0,0,0.6760368663594469,0,0,60.5,-0.1899999999999999,0,0,0,0,0.2708110599078341,0,0.5312,0,0,0.0275026839226484,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.1500234603881836,Reduces exit risk,2782.99,33395.84,0.55,18367.71,4007.5
8956,8,2,2,3,3,0.88,0.93,4,177,3,0,0,0,0.5711981566820277,0,0,44.25,0.05,0,0,0,0,0.2193594470046083,0,0.8184,0,0,0.0039938786067068,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.7640857696533203,Reduces exit risk,3635.19,43622.31,1.15,50165.66,5234.68
