id_colaborador,chave_departamento,chave_faixa_salarial,chave_tempo_casa,chave_cluster_comportamental,chave_arquetipo_saida,nivel_satisfacao,ultima_avaliacao,numero_projetos,horas_mensais_medias,tempo_de_casa_anos,sofreu_acidente_trabalho,saiu_da_empresa,promovido_ultimos_5_anos,indice_intensidade_carga,flag_sobrecarregado,flag_subutilizado,horas_por_projeto,gap_avaliacao_satisfacao,flag_estrela_insatisfeita,flag_confortavel_baixo_desempenho,flag_janela_critica_carreira,flag_estagnacao_sem_promocao,score_risco_bruto,flag_baixa_barreira_saida,interacao_satisfacao_avaliacao,flag_projeto_extremo,flag_teto_horas_criticas,probabilidade_saida,faixa_de_risco,flag_risco_iminente,flag_alto_desempenho,quadrante_risco,cluster_comportamental,fator_principal_shap,valor_shap_fator_principal,direcao_fator_shap,salario_mensal_simulado_brl,salario_anual_simulado_brl,percentual_custo_reposicao_simulado,custo_reposicao_simulado_brl,custo_acao_retencao_simulado_brl
9146,1,1,2,3,3,0.72,0.97,3,239,3,0,0,0,0.5997695852534562,0,0,79.66666666666667,0.25,0,0,0,0,0.2919308755760369,0,0.6983999999999999,0,0,0.0129419518634676,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.1290943622589111,Reduz risco de saída,7052.29,94007.0,0.75,70505.25,11280.84
9147,1,1,1,3,3,0.91,0.71,3,171,2,0,0,0,0.4900921658986175,0,0,57.0,-0.2,0,0,0,0,0.1830276497695852,0,0.6461,0,0,0.0085135567933321,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.5125620365142822,Reduz risco de saída,6525.24,86981.51,0.75,65236.13,10437.78
9148,1,2,2,3,2,0.74,0.54,3,243,3,0,0,0,0.606221198156682,0,0,81.0,-0.1999999999999999,0,0,0,0,0.2858663594470045,0,0.3996,0,0,0.0111078144982457,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-0.9518471956253052,Reduz risco de saída,9446.17,125917.4,0.95,119621.53,15110.09
9149,7,2,1,3,2,0.56,0.56,2,153,2,0,0,0,0.3896313364055299,0,0,76.5,0.0,0,0,0,0,0.2928894009216589,0,0.3136,1,0,0.0182492546737194,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.332688808441162,Reduz risco de saída,8848.79,117954.31,0.95,112056.59,14154.52
9150,7,2,2,3,2,0.56,0.41,6,142,3,0,0,0,0.6576036866359447,0,0,23.666666666666668,-0.15,0,0,0,0,0.3732811059907834,0,0.2296,1,0,0.0073196766898036,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Última avaliação,-2.4654805660247803,Reduz risco de saída,9092.19,121198.95,0.95,115139.0,14543.87
9151,7,2,1,3,2,0.88,0.55,5,168,2,0,0,0,0.6281105990783411,0,0,33.6,-0.3299999999999999,0,0,0,0,0.2364331797235023,0,0.484,0,0,0.0018513437826186,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Gap avaliação-satisfação,-0.9375327229499816,Reduz risco de saída,8856.62,118058.76,0.95,112155.82,14167.05
9152,7,2,3,3,3,0.86,0.9,5,180,4,0,0,0,0.6474654377880185,0,0,36.0,0.04,0,0,1,1,0.5502396313364055,0,0.774,0,0,0.0405637621879577,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),-1.3491344451904297,Reduz risco de saída,9013.52,120150.18,1.15,138172.71,14418.02
9153,1,2,2,3,3,0.66,0.84,4,186,3,0,0,0,0.5857142857142856,0,0,46.5,0.1799999999999999,0,0,0,0,0.3117142857142856,0,0.5544,0,0,0.0045591639354825,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.0108312368392944,Reduz risco de saída,9362.56,124802.98,1.15,143523.43,14976.36
9154,2,2,1,3,2,0.41,0.45,3,236,2,0,0,0,0.5949308755760369,0,0,78.66666666666667,0.04,0,0,0,0,0.4144792626728111,0,0.1845,0,0,0.105179838836193,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.1271240711212158,Reduz risco de saída,9348.01,124609.02,0.95,118378.57,14953.08
9155,2,2,2,3,3,0.68,0.83,5,267,3,0,0,0,0.7877880184331798,0,0,53.4,0.1499999999999999,0,0,0,0,0.3643364055299539,0,0.5644,0,0,0.0132275698706507,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9937463402748108,Reduz risco de saída,9537.24,127131.36,1.15,146201.06,15255.76
9156,2,2,1,3,2,0.59,0.47,3,129,2,0,0,0,0.4223502304147465,0,0,43.0,-0.12,0,0,0,0,0.2907050691244239,0,0.2773,0,0,0.0062946188263595,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.2174928188323977,Reduz risco de saída,9226.65,122991.26,0.95,116841.7,14758.95
9157,2,2,2,3,3,0.52,0.78,3,181,3,0,0,0,0.506221198156682,0,0,60.333333333333336,0.26,0,0,0,0,0.3438663594470046,0,0.4056,0,0,0.0166823174804449,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-0.9500903487205504,Reduz risco de saída,9336.97,124461.8,1.15,143131.07,14935.42
9158,2,2,1,4,2,0.3,0.54,2,99,2,0,0,0,0.3025345622119815,0,1,49.5,0.24,0,0,0,0,0.3707603686635944,0,0.162,1,0,0.0064869909547269,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Subutilizado (Ocioso),Horas mensais médias,-3.674863338470459,Reduz risco de saída,10035.36,133771.39,0.95,127082.82,16052.57
9159,6,2,2,3,2,0.44,0.67,5,170,3,1,0,0,0.631336405529954,0,0,34.0,0.23,0,0,0,0,0.4134009216589862,0,0.2948,0,0,0.0103430822491645,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Acidente de trabalho,-0.8834299445152283,Reduz risco de saída,7304.5,97369.02,0.95,92500.57,11684.28
9160,8,3,2,3,3,0.75,0.64,3,195,3,0,0,0,0.5288018433179723,0,0,65.0,-0.1099999999999999,0,0,0,0,0.2586405529953917,0,0.48,0,0,0.0009741060202941,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.898805499076844,Reduz risco de saída,11259.58,150090.16,1.6,240144.26,18010.82
9161,3,1,3,5,1,0.23,0.94,4,149,6,0,0,0,0.526036866359447,0,0,37.25,0.71,1,0,1,1,0.7658110599078342,1,0.2162,0,0,0.0433896817266941,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Tempo de casa (anos),-1.1145206689834597,Reduz risco de saída,4897.75,65287.01,0.75,48965.26,7834.44
9162,9,2,1,3,2,0.34,0.46,6,132,2,0,0,0,0.6414746543778802,0,0,22.0,0.12,0,0,0,0,0.456442396313364,0,0.1564,1,0,0.3052213490009308,Moderado (25-50%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),1.1600223779678345,Aumenta risco de saída,5082.69,67752.24,0.95,64364.63,8130.27
9163,10,2,2,3,2,0.52,0.59,3,164,3,0,0,0,0.4788018433179724,0,0,54.66666666666666,0.0699999999999999,0,0,0,0,0.3356405529953917,0,0.3068,0,0,0.0160012617707252,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9076023697853088,Reduz risco de saída,9055.98,120716.28,0.95,114680.47,14485.95
9164,5,2,1,3,3,0.79,0.83,4,250,2,0,0,0,0.6889400921658986,0,0,62.5,0.0399999999999999,0,0,0,0,0.2906820276497696,0,0.6557,0,0,0.0121420556679368,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.653355598449707,Reduz risco de saída,14248.98,189938.84,1.15,218429.67,22792.66
9165,6,2,1,3,2,0.5,0.77,3,204,2,0,0,0,0.5433179723502304,0,0,68.0,0.27,0,0,0,0,0.3629953917050691,0,0.385,0,0,0.0195090491324663,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8709585070610046,Reduz risco de saída,8202.57,109340.22,1.15,125741.25,13120.83
9166,6,1,2,3,3,0.89,0.65,3,210,3,0,0,0,0.5529953917050691,0,0,70.0,-0.24,0,0,0,0,0.2098986175115207,0,0.5785,0,0,0.0030756257474422,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-2.083303213119507,Reduz risco de saída,5305.61,70723.76,0.55,38898.07,8486.85
9167,6,1,2,3,2,0.84,0.52,6,98,3,0,0,0,0.5866359447004608,0,0,16.333333333333332,-0.3199999999999999,0,0,0,0,0.2399907834101382,0,0.4368,1,0,0.0025610462762415,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-2.499638080596924,Reduz risco de saída,4888.76,65167.17,0.55,35841.94,7820.06
9168,8,1,3,3,2,0.26,0.47,3,241,4,0,0,0,0.6029953917050691,0,0,80.33333333333333,0.2099999999999999,0,0,1,1,0.7768986175115208,1,0.1222,0,0,0.2637841403484344,Moderado (25-50%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.1741807460784912,Reduz risco de saída,4418.09,58893.15,0.55,32391.23,7067.18
9169,8,1,3,3,3,0.57,0.96,5,203,4,0,0,0,0.6845622119815669,0,0,40.6,0.39,0,0,1,1,0.6773686635944701,1,0.5471999999999999,0,0,0.0285077262669801,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0029261112213137,Reduz risco de saída,4826.73,64340.27,0.75,48255.2,7720.83
9170,8,1,3,5,1,0.14,0.99,3,257,4,1,0,0,0.6288018433179723,0,0,85.66666666666667,0.85,1,0,1,1,0.8326405529953917,1,0.1386,0,0,0.1123740300536155,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Projetos em zona extrema (H7),-0.7676872611045837,Reduz risco de saída,4769.86,63582.26,0.75,47686.7,7629.87
9171,8,1,1,3,3,0.94,0.62,5,201,2,0,0,0,0.681336405529954,0,0,40.2,-0.3199999999999999,0,0,0,0,0.2284009216589862,0,0.5828,0,0,0.0004085313994437,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.824086904525757,Reduz risco de saída,4090.5,54526.35,0.55,29989.49,6543.16
9172,8,1,2,4,2,0.3,0.58,2,124,3,0,0,0,0.3428571428571428,0,1,62.0,0.2799999999999999,0,0,0,0,0.3828571428571428,0,0.174,1,0,0.006819580681622,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Subutilizado (Ocioso),Horas mensais médias,-3.959589958190918,Reduz risco de saída,4406.53,58739.11,0.55,32306.51,7048.69
9173,8,1,2,3,2,0.29,0.43,6,175,3,0,0,0,0.7108294930875576,0,0,29.166666666666668,0.14,0,0,0,0,0.4972488479262672,0,0.1246999999999999,1,0,0.0087007097899913,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Última avaliação,-2.931550979614258,Reduz risco de saída,4497.93,59957.37,0.55,32976.55,7194.88
9174,8,1,2,3,3,0.82,0.75,3,161,3,0,0,0,0.473963133640553,0,0,53.66666666666666,-0.0699999999999999,0,0,0,0,0.2141889400921659,0,0.615,0,0,0.0093428306281566,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.9817371368408203,Reduz risco de saída,4308.33,57429.99,0.75,43072.49,6891.6
9175,8,1,3,3,3,0.62,0.75,4,183,4,1,0,0,0.5808755760368663,0,0,45.75,0.13,0,0,1,1,0.62626267281106,1,0.4649999999999999,0,0,0.0159064214676618,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0845359563827517,Reduz risco de saída,5158.92,68768.46,0.75,51576.34,8252.22
9176,8,1,3,3,3,0.64,0.99,5,262,5,0,0,0,0.7797235023041476,0,0,52.4,0.35,0,0,1,1,0.6779170506912443,1,0.6336,0,0,0.949012815952301,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),1.277681589126587,Aumenta risco de saída,4659.87,62116.03,0.75,46587.02,7453.92
9177,8,1,3,3,2,0.17,0.52,4,184,4,0,0,0,0.5824884792626728,0,0,46.0,0.35,0,0,1,1,0.806746543778802,1,0.0884,0,0,0.0620816834270954,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.191340088844299,Reduz risco de saída,4502.79,60022.19,0.55,33012.2,7202.66
9178,8,1,2,3,2,0.75,0.56,3,207,3,0,0,0,0.5481566820276498,0,0,69.0,-0.1899999999999999,0,0,0,0,0.2644470046082949,0,0.42,0,0,0.0047544394619762,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-2.2132656574249268,Reduz risco de saída,4761.17,63466.38,0.55,34906.51,7615.97
9179,8,1,2,3,2,0.49,0.73,4,185,3,0,0,0,0.5841013824884793,0,0,46.25,0.24,0,0,0,0,0.3792304147465438,0,0.3576999999999999,0,0,0.0338493920862674,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8839219808578491,Reduz risco de saída,4346.29,57936.06,0.75,43452.04,6952.33
9180,8,1,1,3,2,0.84,0.58,4,180,2,0,0,0,0.5760368663594471,0,0,45.0,-0.26,0,0,0,0,0.2368110599078341,0,0.4871999999999999,0,0,0.0608725659549236,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.6172235608100891,Reduz risco de saída,4631.79,61741.75,0.55,33957.96,7409.01
9181,8,1,1,3,3,0.48,0.96,4,224,2,1,0,0,0.6470046082949308,0,0,56.0,0.48,0,0,0,0,0.4021013824884792,0,0.4608,0,0,0.0232834089547395,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Acidente de trabalho,-0.874487578868866,Reduz risco de saída,3930.72,52396.49,0.75,39297.37,6287.58
9182,8,1,2,3,2,0.54,0.53,3,184,3,0,0,0,0.5110599078341014,0,0,61.333333333333336,-0.01,0,0,0,0,0.3373179723502304,0,0.2862,0,0,0.0151952328160405,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0194566249847412,Reduz risco de saída,4322.71,57621.74,0.55,31691.96,6914.61
9183,8,1,2,3,3,0.76,0.99,5,252,3,1,0,0,0.7635944700460829,0,0,50.4,0.2299999999999999,0,0,0,0,0.3250783410138249,0,0.7524,0,0,0.0149304838851094,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-0.8899361491203308,Reduz risco de saída,4723.37,62962.48,0.75,47221.86,7555.5
9184,8,1,2,3,3,0.77,0.84,4,196,3,0,0,0,0.6018433179723501,0,0,49.0,0.0699999999999999,0,0,0,0,0.272552995391705,0,0.6468,0,0,0.0090916417539119,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.3777713775634766,Reduz risco de saída,4862.31,64814.59,0.75,48610.94,7777.75
9185,8,1,1,3,3,0.95,0.97,4,203,2,0,0,0,0.6131336405529954,0,0,50.75,0.02,0,0,0,0,0.2039400921658986,0,0.9215,0,0,0.0006632243748754,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.8194456100463867,Reduz risco de saída,4165.12,55521.06,0.75,41640.8,6662.53
9186,8,1,2,3,3,0.72,0.83,4,181,3,0,0,0,0.5776497695852534,0,0,45.25,0.1099999999999999,0,0,0,0,0.285294930875576,0,0.5975999999999999,0,0,0.0089398892596364,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.604421854019165,Reduz risco de saída,4206.42,56071.58,0.75,42053.68,6728.59
9187,3,2,2,3,3,0.74,0.67,4,148,3,0,0,0,0.5244239631336405,0,0,37.0,-0.0699999999999999,0,0,0,0,0.2613271889400921,0,0.4958,0,0,0.0020749468822032,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.9247901439666748,Reduz risco de saída,7411.22,98791.56,0.95,93851.98,11854.99
9188,3,2,2,3,2,0.9,0.55,4,211,3,0,0,0,0.626036866359447,0,0,52.75,-0.35,0,0,0,0,0.227811059907834,0,0.495,0,0,0.0032923282124102,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Gap avaliação-satisfação,-1.0250027179718018,Reduz risco de saída,6899.28,91967.34,0.95,87368.97,11036.08
9189,3,2,2,3,2,0.67,0.55,3,246,3,0,0,0,0.6110599078341014,0,0,82.0,-0.12,0,0,0,0,0.3153179723502304,0,0.3685,0,0,0.0064453934319317,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.2651273012161257,Reduz risco de saída,7051.7,93999.2,0.95,89299.24,11279.9
9190,4,2,2,3,3,0.97,0.55,4,258,3,0,0,0,0.7018433179723502,0,0,64.5,-0.4199999999999999,0,0,0,0,0.222552995391705,0,0.5335,0,0,0.0002217823348473,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-2.7880868911743164,Reduz risco de saída,6434.66,85774.0,0.95,81485.3,10292.88
9191,4,2,3,3,2,0.55,0.59,3,231,4,0,0,0,0.5868663594470046,0,0,77.0,0.0399999999999999,0,0,1,1,0.6560599078341014,0,0.3245,0,0,0.1991597115993499,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9282262325286864,Reduz risco de saída,6014.62,80174.88,0.95,76166.14,9620.99
9192,4,2,3,3,1,0.32,0.95,2,184,5,0,0,0,0.4396313364055299,0,0,92.0,0.6299999999999999,0,0,1,1,0.703889400921659,0,0.304,1,0,0.131016194820404,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas por projeto,-1.4569709300994873,Reduz risco de saída,5576.47,74334.41,1.15,85484.57,8920.13
9193,4,2,1,3,2,0.4,0.42,3,146,2,1,0,0,0.4497695852534562,0,0,48.66666666666666,0.0199999999999999,0,0,0,0,0.3749308755760369,0,0.168,0,0,0.0011393771274015,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Última avaliação,-2.51962947845459,Reduz risco de saída,5539.72,73844.5,0.95,70152.27,8861.34
9194,10,1,1,4,2,0.66,0.54,2,136,2,0,0,0,0.3622119815668203,0,1,68.0,-0.12,0,0,0,0,0.244663594470046,0,0.3564,1,0,0.0188794173300266,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Subutilizado (Ocioso),Score de risco composto,-2.1322410106658936,Reduz risco de saída,5639.21,75170.62,0.55,41343.84,9020.47
9195,10,1,1,3,3,0.7,0.77,4,266,2,0,0,0,0.7147465437788019,0,0,66.5,0.07,0,0,0,0,0.3344239631336406,0,0.5389999999999999,0,0,0.0206858310848474,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.8221704959869385,Reduz risco de saída,5005.72,66726.28,0.75,50044.71,8007.15
9196,10,1,2,3,3,0.69,0.89,2,220,3,0,0,0,0.4976958525345622,0,0,110.0,0.2,0,0,0,0,0.2733087557603687,0,0.6141,1,0,0.1872438043355941,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.078476071357727,Reduz risco de saída,5631.53,75068.28,0.75,56301.21,9008.19
9197,10,1,1,3,2,0.72,0.57,2,248,2,0,0,0,0.5428571428571429,0,0,124.0,-0.15,0,0,0,0,0.2748571428571429,0,0.4103999999999999,1,0,0.1980752646923065,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0481418371200562,Reduz risco de saída,5165.1,68850.81,0.55,37867.95,8262.1
9198,10,1,2,3,2,0.21,0.65,3,183,3,0,0,0,0.509447004608295,0,0,61.0,0.44,0,0,0,0,0.4688341013824885,0,0.1365,0,0,0.033439252525568,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.2265832424163818,Reduz risco de saída,6297.94,83951.55,0.55,46173.35,10074.19
9199,10,1,2,3,3,0.91,0.9,3,169,3,0,0,0,0.4868663594470046,0,0,56.333333333333336,-0.01,0,0,0,0,0.1820599078341013,0,0.8190000000000001,0,0,0.003135984763503,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.5673091411590576,Reduz risco de saída,6478.62,86360.06,0.75,64770.04,10363.21
9200,10,1,1,3,3,0.72,0.71,3,132,2,1,0,0,0.4271889400921659,0,0,44.0,-0.01,0,0,0,0,0.2401566820276497,0,0.5112,0,0,0.0010977173224091,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.0482337474823,Reduz risco de saída,5278.01,70355.88,0.75,52766.91,8442.71
9201,10,1,2,3,3,0.96,0.72,3,197,3,0,0,0,0.5320276497695853,0,0,65.66666666666667,-0.24,0,0,0,0,0.1756082949308756,0,0.6911999999999999,0,0,0.000389654567698,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.879150390625,Reduz risco de saída,5822.09,77608.48,0.75,58206.36,9313.02
9202,10,1,2,3,3,1.0,0.89,4,152,3,0,0,0,0.5308755760368663,0,0,38.0,-0.1099999999999999,0,0,0,0,0.1592626728110598,0,0.89,0,0,0.000647846085485,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-3.2754933834075928,Reduz risco de saída,5403.36,72026.74,0.75,54020.06,8643.21
9203,10,1,3,3,2,0.63,0.51,3,126,6,0,0,0,0.4175115207373271,0,0,42.0,-0.12,0,0,1,1,0.5732534562211982,1,0.3213,0,0,0.0276190266013145,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-1.2112420797348022,Reduz risco de saída,5915.66,78855.69,0.55,43370.63,9462.68
9204,10,1,3,3,1,0.24,0.74,6,106,5,0,0,0,0.5995391705069124,0,0,17.666666666666668,0.5,0,0,1,1,0.7838617511520738,1,0.1775999999999999,1,0,0.0103749148547649,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas mensais médias,-3.429594755172729,Reduz risco de saída,6571.23,87594.51,0.75,65695.88,10511.34
9205,9,1,1,3,2,0.44,0.38,4,128,2,0,0,0,0.4921658986175115,0,0,32.0,-0.06,0,0,0,0,0.3716497695852535,0,0.1672,0,0,0.0209201872348785,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Última avaliação,-2.7055418491363525,Reduz risco de saída,3149.87,41987.72,0.55,23093.25,5038.53
9206,9,1,2,3,3,0.92,0.57,3,191,3,0,0,0,0.5223502304147465,0,0,63.66666666666666,-0.3500000000000001,0,0,0,0,0.1887050691244239,0,0.5244,0,0,0.0013492935104295,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.5847091674804688,Reduz risco de saída,3240.33,43193.59,0.55,23756.47,5183.23
9207,9,1,2,3,2,0.51,0.51,4,189,3,0,0,0,0.590552995391705,0,0,47.25,0.0,0,0,0,0,0.3731658986175115,0,0.2601,0,0,0.0155398910865187,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.9692057967185974,Reduz risco de saída,3110.47,41462.51,0.55,22804.38,4975.5
9208,9,1,2,3,3,0.77,0.71,5,141,3,0,0,0,0.5845622119815668,0,0,28.2,-0.06,0,0,0,0,0.26736866359447,0,0.5467,0,0,0.009895134717226,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.5139012336730957,Reduz risco de saída,3523.65,46970.19,0.75,35227.64,5636.42
9209,9,1,2,3,3,0.8,0.97,4,220,3,0,0,0,0.6405529953917051,0,0,55.0,0.1699999999999999,0,0,0,0,0.2721658986175115,0,0.776,0,0,0.0136415502056479,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.284357666969299,Reduz risco de saída,2651.39,35343.03,0.75,26507.27,4241.16
9210,9,1,2,3,2,0.84,0.46,5,118,3,0,0,0,0.5474654377880184,0,0,23.6,-0.3799999999999999,0,0,0,0,0.2282396313364055,0,0.3864,0,0,0.0076539679430425,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-2.22751522064209,Reduz risco de saída,3209.32,42780.24,0.55,23529.13,5133.63
9211,9,1,2,3,3,0.91,0.88,5,223,3,0,0,0,0.7168202764976959,0,0,44.6,-0.03,0,0,0,0,0.2510460829493087,0,0.8008000000000001,0,0,0.0048510413616895,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.011692523956299,Reduz risco de saída,3287.83,43826.84,0.75,32870.13,5259.22
9212,9,1,2,3,2,0.64,0.61,3,263,3,0,0,0,0.6384792626728111,0,0,87.66666666666667,-0.03,0,0,0,0,0.3355437788018433,0,0.3904,0,0,0.0161846317350864,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.8672714829444885,Reduz risco de saída,3166.14,42204.66,0.55,23212.56,5064.56
9213,9,2,3,3,2,0.15,0.59,5,209,4,1,0,0,0.6942396313364055,0,0,41.8,0.4399999999999999,0,0,1,1,0.8482718894009217,0,0.0885,0,0,0.0192282553762197,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.1027461290359497,Reduz risco de saída,5186.7,69138.7,0.95,65681.76,8296.64
9214,9,2,2,3,2,0.74,0.58,4,193,3,0,0,0,0.5970046082949308,0,0,48.25,-0.16,0,0,0,0,0.2831013824884792,0,0.4291999999999999,0,0,0.0053761266171932,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.138928771018982,Reduz risco de saída,5198.07,69290.33,0.95,65825.81,8314.84
9215,9,2,2,3,3,0.94,0.78,4,211,3,0,0,0,0.626036866359447,0,0,52.75,-0.1599999999999999,0,0,0,0,0.2118110599078341,0,0.7332,0,0,0.0008478936506435,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.942624568939209,Reduz risco de saída,4437.63,59153.64,1.15,68026.69,7098.44
